"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"Raji",0.322452674394561,10.122,0.9051,0.982176901941062,3.6344332305795,8.70545116673344,0.93181850362439
"Reh",0.391949346137603,9.0916,0.5325,0.562163995787998,1.57548319597853,3.5034415080789,0.536831431592467
"EFE-184",0.0447151408935436,14.326,2.64,NA,4,81.9105352741871,2.81338136303508
"GaMG",0.312112745185511,10.319,0.5021,0.810206830050796,1.39973095224251,24.330578566972,0.50318989829236
"HEC-151",0.434080703095872,8.4797,0.1914,0.226868665577297,1.75692047006439,14.4414426795394,0.186862212740026
"HSC-4",0.351072872772864,9.7181,0.1688,0.231414467736556,4,31.2026117527655,0.181205920763338
"HuH-6 Clone 5",0.0725699072953098,13.715,0.1576,NA,4,71.7420544943822,2.54485751930701
"PaTu 8902",0.0743271184550592,13.881,1.699,NA,0.908826009581273,75.1512996805945,1.74776468027095
"A-549.2",0.216149861894158,11.74,0.9081,3.63410329404116,1.11980351582593,39.3332944580535,0.914616124991919
"SNU-840",0,16.229,1.309e-05,NA,4,100,1e+06
"SNU-C5",0.268206075806095,10.967,0.5104,2.34122762896505,0.798320757288947,35.0644220836902,0.515381631893432
"Sq-1",0.0846553520146008,13.801,2.151,NA,4,70.0333872658969,1.94708079222091
"SW1088",0.0937044535093133,13.584,1.861,NA,3.48837855985693,67.2164956686362,1.88068693286974
"THP-1",0.613936002457709,5.7726,0.03117,0.0368217399493992,1.26303858516112,9.44879449020917,0.0311948260244045
"TYK-nu",0.421821004905961,8.6753,0.1277,0.149715631614334,3.36193803139457,22.7314334987185,0.125010627651088
"U-937",0.523854585146312,7.1456,0.1258,0.126434688973313,3.36337827674187,4.30025164466553,0.123098865985119
"UM-UC-3",0.48674470279993,7.6902,0.08855,0.11125854021709,1.62762408212094,16.0631707966344,0.0876863264053308
"LS123",0.0889277505178146,14.159,10.06,NA,0.988573456953117,57.5207919285255,4.7250782453962
"NCI-H524",0.272116375831548,10.909,1.643,4.27525710230841,0.47773009553799,17.8345120500374,1.69801339629214
"SK-MEL-28",0.0735845415685853,13.891,2.721,NA,3.63580539579764,70.7388160876794,2.69049020917121
"SK-MEL-31",0.0075696492277953,14.886,0.1964,NA,4,97.7478723952041,1.11350296251379
"SK-MEL-5",0.230027867950343,11.537,0.8628,3.19274444650612,1.00230504896062,36.3293453743836,0.87554533601358
"SNU-407",0.198968046127134,11.989,1.985,2.73291043727626,2.75681038343993,28.9720641852282,1.99605732969272
"SNU-61",0.114103321123262,13.273,2.376,NA,3.16708429149435,56.7417919113075,2.36687862755101
"Calu-6",0.477344146330121,7.8448,0.1679,0.178905347766763,4,7.37534711443124,0.171907979240773
"Caov-3",0.402719852199286,8.9482,0.06079,0.124716820518326,1.62421460298482,34.5706911918247,0.0604704522542753
"EBC-1",0.362994626958634,9.5416,0.2541,0.382788661009486,1.59676507191026,24.0574948665719,0.253804572173247
