"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"A3/Kawakami",0.0331833992843336,14.458,0.2879,NA,4,93.050329599495,0.319700154430551
"CA46",0.173157213387742,12.015,7.769,6.14265946076804,4,0,6.14265946076804
"COR-L51",0.205549524845916,11.193,3.649,3.89566812881375,3.67873751037331,8.83610308214574,3.6950876934081
"DU4475",0.0720537467923025,12.759,8.649,15.6956821340919,4,21.3143202083408,13.6601031988537
"EB1",0.102497398826527,12.686,13.9,13.9906408281421,1.62011471974415,0,13.9906408281421
"EoL-1",0.181194224838749,11.177,4.341,5.6810096233674,4,0,5.6810096233674
"GA-10",0.17405914985165,11.869,7.19,6.08902909642274,4,0,6.08902909642274
"MOLT-3",0.0218833594125004,14.658,0.08746,NA,4,96.1465831055082,0.132869762624824
"Namalwa",0.101343581020763,12.669,13.1,13.5747408400346,1.84751297847653,0,13.5747408400346
"OPM-2",0.208475432438639,11.082,4.804,4.42200761734302,1.80265811410341,0,4.42200761734302
"Pfeiffer",0.175660962756285,11.784,6.598,5.99493995131368,4,0,5.99493995131368
"SUP-M2",0.0239428906304594,14.639,0.08024,NA,4,96.2373933653364,0.0683548197532034
"Toledo",0.0850323082921277,13.349,5.723,23.9976225911997,4,49.7498127462712,6.38251747918096
"NCI-H1869.1",0.0157779308693138,14.389,21.17,NA,4,51.9495897844021,26.0368016227561
"COLO 829",0,15.257,2.559e-103,NA,0.882460237756739,100,11.8105464041183
"DAN-G",0,16.413,0,NA,1,100,8.3
"EJM",0.179104234603208,11.899,11.76,12.1175386999062,0.589721091807444,0,12.1175386999062
"GI-1",0.132114702050675,12.937,0.2965,NA,0.712472322353249,63.2788961247053,1.1133749592592
"Granta-519",0.229918427980817,11.476,0.03981,NA,0.159805757319552,59.4469109490195,0.0437890521282267
"HCC1500",0.111204164552486,12.895,11.87,10.4727963405085,4,10.7826925455259,9.8557482200699
"IGR-1",0.204238560231031,11.756,459,491.891612079002,0.190966088666113,0,491.891612079002
"NCI-H841",0.00163318849921107,15.688,8.43e-12,65.2319561823045,4,0,65.2319561823045
"OCI-Ly10",0.180531319948373,11.983,35.32,37.6062099858427,0.366619119389385,0,37.6062099858427
"OCI-Ly19",0.251656844137048,10.996,56.94,59.329184513563,0.216721957662592,0,59.329184513563
"OCI-Ly3",0.135455625668949,12.348,12.18,12.1957041006191,0.990356516113289,0,12.1957041006191
"U-118MG",0.0254180021338034,13.89,32.02,28.9681942768708,4,0,28.9681942768708
"COR-L88",0.188279589746676,13.096,0.5462,711897.150547499,0.100147681058457,0,711897.150547499
"Lu-65",0.170618144657378,12.41,0.0007508,NA,0.282787826652243,79.001292461768,0.000738325444304258
"NCI-H2081",0.284119593422198,10.393,7.854,7.89116551215453,0.317629038978586,0,7.89116551215453
"NCI-H2141",0.181227889824038,11.416,4.784,5.62836757915,4,0.707043017961153,5.60836369738245
"A-172",0.11854169256841,13.213,0.0008904,NA,0.677889991631687,87.2928131036798,0.00084330655693528
"COV644",0.116702158985068,13.21,6.582e+12,NA,0.077159880383236,51.151411907279,1e+06
"IM95",0.117073455591624,13.242,0.001761,NA,1.97054508848394,87.9313260914441,0.00175554318229279
"J82",0.128465428035248,13.067,0.0001058,NA,0.436291188097263,86.4938986896679,7.16714374317022e-05
"NCI-H23",0.134464285714286,12.966,0,NA,0,73.1071428571429,0.006915129224478
"RD",0.121633906898722,13.169,8.472e-06,NA,0.030501346788434,79.5123286678389,1e-06
"SK-UT-1",0.131162576110613,13.011,7.832e-05,NA,0.0970344912679434,79.4106578291065,0.000702749929205098
"T98G",0.1160258960296,13.253,0.0003612,NA,0.0203848166251672,77.7094718024292,0.00455990117329383
"Becker",0.0485963551185864,14.24,9.7e+20,NA,0.0746406832617989,79.8299268680577,1e+06
"Hs 578T",0.056259219504249,14.195,1.543e+18,NA,4,92.3692582196531,0.0215474369481662
"Hs 611.T",0.163022900776967,11.832,7.864,7.8884550937082,1.15379908034167,0,7.8884550937082
"JHH-4",0.00720965404970269,14.846,0.309,NA,4,98.449333508838,0.361111204394861
"Karpas-422",0.0216950642445905,14.596,1.035,NA,4,92.9439059934561,1.05266269486124
"KMRC-1",0.0680407441325555,13.968,0.002587,NA,0.0584584500835618,86.8269895498341,0.0591422945129137
"LP-1",0.160017685205609,10.495,2.221,3.751846299025,4,6.299586665051,3.62763784117508
"MDA-MB-468",0.0844679457830126,13.652,1021000,1e+06,0.162643805077584,0,1e+06
"SH-4",0.168754823635688,12.124,0,NA,4,82.9602721294948,0.00164183521801917
"SK-HEP-1",0.0342123875076069,14.591,0.1503,NA,0.151337568883615,92.5899488249239,0.528751171626343
"SUP-HD1",0.108170567359585,12.894,5.888,8.65137017525654,4,38.2444263802288,6.02425504947352
"AN3-CA",0.0103388054029816,14.881,8.499e+26,NA,4,98.8592727114702,0.00462761664577495
"ACHN",0.0318346486727642,14.659,0.2936,NA,0.117140710603485,77.8765448824516,1e+06
"CMK",0,15.246,0,NA,1.06844950271833,100,10.4305281436488
"EN",0.0465097716638402,13.32,2.996,NA,4,60.8870302366374,3.09695853031082
"Kasumi-1",0.0887789369878456,12.854,15.34,15.5287670435916,1.93289409928258,0,15.5287670435916
"NCI-H2342",0.00811741629516962,14.932,0.1975,NA,4,98.4437525151764,0.151654946512066
"OV-90",0.0123521048774302,14.741,1.816,NA,2.22528726343039,94.962207831716,1.8552619065158
"RERF-LC-MS",0,15,1.135e+10,NA,0.952401595525277,100,0.4694198800823
"RPMI-6666",0,15.898,0.002409,NA,0.599972214667631,100,0.00528914214342907
"SK-N-MC",0.000563565118302804,15.019,7.857e-28,NA,0.790074184351333,99.8464129652101,0.666869629208464
"A-253",0,15.121,0.8764,NA,0.867295672254929,100,0.0684327202771798
"BC-3C",0.0415153846153846,14.681,1.098e-08,NA,0,91.6969230769231,4.14862511546514
"C32 [Human melanoma]",0,15.437,2.467e-20,NA,0.694292139627899,100,140.277898732799
"CAL-85-1",0.0668281526642093,13.945,0.01121,73370548227.1022,0.137952234666311,39.3399214670966,1e+06
"COLO 684",0.218587885287084,12.411,10.97,3116725668376654848,0.043149714970336,35.5499126701305,1e+06
