"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"FaDu",0.197456568590919,12.036,26.78,26.9343779913878,0.339443352477915,0,26.9343779913878
"HCC4006",0.295923055157189,10.568,1.126,1.28459944699068,1.42557717079449,9.36855876508447,1.110605460174
"Hs 683",0.317476521752933,10.241,0.4749,0.794848252968531,1.13710402329451,22.325842259093,0.472458100378636
"Hs 729.T",0.309229963772381,10.36,0.8083,1.29520894967455,0.747290638626234,15.2154632613626,0.797014738735283
"HT-1080",0.270338484862078,10.947,0.6631,1.42609444057968,1.08360092725332,28.4131324121378,0.656917893787095
"JHH-5",0.316971396747336,10.238,0.1614,0.235747197415742,3.79282683621073,37.9788610422554,0.161896439663725
"JHUEM-1",0.542984279324205,6.8591,0.07539,0.0928100064682792,0.593404325376557,5.95268686032788,0.0749590411063262
"MeWo",0.226710287270708,11.628,1.345,1.69548838027427,3.03272685163089,26.7801916161655,1.31660627487062
"MIA PaCa-2",0.308118563005761,10.389,1.009,1.11808234467084,1.58568485769557,8.5551860697999,0.99329113436253
"NCC-StC-K140",0.503558019092171,7.4484,0.05928,0.10382963525362,0.7043474730989,16.3217051848507,0.0592465832165149
"SK-MES-1",0.39668376031257,9.047,0.09154,0.154803472128282,1.73510716470939,29.891365419489,0.0915778622894621
"SK-N-DZ",0.518812578521556,7.2169,0.08962,0.101000301861047,1.58050003317926,8.64734965024577,0.0895663960024302
"SW579",0.188162025968253,12.179,18.4,18.6207705218041,0.407999330988546,0,18.6207705218041
"WM115",0.110765049681535,13.337,0.1838,NA,3.95051700588468,77.7854066531492,0.184297775734548
"WM266-4",0.0765099156637068,13.852,1.128,NA,1.25282677408656,76.6233824912138,1.10785815298782
"BT-20",0.262256261178489,11.073,1.019,1.55912519487722,1.32316789896202,21.9858512704309,1.0063218113834
"CAL-54",0.399882759311104,9.0021,0.1933,0.40940285285077,0.641925627826207,19.1506496329274,0.192947941177796
"Capan-1",0.0989105181854761,13.455,0.2594,NA,3.57373131864944,76.8093853750536,0.390227738962239
"CHP-212",0.426959766762109,8.6041,0.1685,0.187526407917387,4,15.6102121954417,0.17077618506035
"Hs 895.T",0.133533963119488,12.996,0.2874,NA,1.5392855992006,70.6488539294675,0.29036847267088
