"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"Hs 746.T",0,14.999,1552,NA,1.01142941825094,100,9.17929250099403
"HSC-2",0.0388500910599068,14.395,0.002812,NA,0.105165788934354,92.0032704880627,0.6314144040037
"HT-144",0.0295228986037563,14.685,0.383,NA,0.0209229827001826,94.3019521177791,0.0113093162975899
"VMRC-RCZ",0,15.07,0.004488,NA,0.840753465101195,100,0.00201086132887155
"NCI-H1105",0.0423274536528101,14.379,0.1138,NA,4,93.1465436705766,0.106875033124434
"NCI-H322",0.0091911971370088,14.832,0.4953,NA,4,96.6106339465934,3.9284942043945
"OAW42",0.0189249999999999,14.311,0,NA,0,96.215,0.260519777080967
"PSN1",1.09205460303906e-15,15.378,0.01604,NA,3.28797030152618,99.3791222578109,170676.37223482
"T24",0,15.047,1.497,NA,0.230933678482655,100,12.4417809669441
"TE 441.T",0.0434022440016564,14.361,3.333,NA,4,84.3203576029499,3.70502988038087
"TT2609-C02",0.0294687499999998,14.558,0,NA,0,94.10625,0.0176344875803452
"Caki-1",0.0134765145950395,14.745,0.3538,NA,4,97.1901413927052,0.449153786907832
"COR-L105",0.0253584302187445,14.619,539100000,NA,0.188816515716188,61.0776943015981,1e+06
"DMS 273",0.0161594397157121,14.793,0.1309,NA,4,97.3466385215758,0.11686627085206
"ESS-1",0.00377683753827617,14.853,1.056,312.061089763957,1.71454850778558,0,312.061089763957
"G-402",0.00930919323692288,14.832,0.2182,NA,1.21367175778641,96.486101487175,4.31802186552035
"HOS",0,15,0,NA,0.568854893118082,100,0.0863071876456376
"Hs 294T",0,15.269,2.639e-27,NA,0.97245689622891,100,14.007476662406
"JHH-6",0,15.203,0.5098,NA,0,100,1.85872206290174
"MFE-319",0.00828750000000011,14.875,3.084e-205,NA,0,98.3425,0.0114442207575975
"MOLP-8",0,16.218,9.904e-06,NA,1.05339461074649,100,3769.19661498308
"NCI-H1339",0,15.854,0.002896,NA,1,100,0.002
"OV7",0.0976032229068792,13.539,7.738e+20,NA,0.0525131018380635,69.0734196614226,1e+06
"Panc 03.27",0.0145292288878749,14.781,0.001603,NA,0.0351203611372775,97.0143910944517,1.67113670524802
"PLC/PRF/5",0.0416760019578793,14.371,10360000,NA,0.250018182294197,80.2098595093034,134.601692834917
"SCC-9",0.0652372997111902,14.022,6.188e+14,NA,0.0902419874184316,69.1287388026279,999788.831786638
"SK-LMS-1",0.0166757154257184,14.713,0.3842,NA,4,96.5701967710329,0.419412008114454
"SK-MEL-2",0.0306333333333329,14.391,3.03,NA,0,93.8733333333334,1.97011413868499
"JHH-2",0,14.929,0.3626,NA,0,100,68.9192869093977
"A-498",0.0265202691909341,13.815,31.5,28.4841707523564,4,0,28.4841707523564
"HLF",0,16.491,0.003377,NA,1,100,0.13
"JHH-1",0.0227625,14.994,1.091e-35,NA,0,95.4475,272219.594247017
"OAW28.1",0,15,3342000,NA,1,100,66
"OV56",0,15,524500000,NA,0.570052655082654,100,0.180222324511512
"SNU-475",0,16.294,3.777e-17,NA,1,100,4.2
"TOV-21G",0.0251181699896175,14.869,62.92,56.6345550828348,4,0,56.6345550828348
"647V",0.0124693721016238,14.989,0.01136,84.6715628794325,2.99289957584335,0,84.6715628794325
"8-MG-BA",0.0400377480823003,14.445,0.5443,777056.909408587,0.224720949738126,0,777056.909408587
"A101D",0,15,8.846e+31,NA,0.421125331714655,100,180.764062079987
"A2058",0,15.382,1.699e-12,NA,0,100,172915.316427115
"AsPC-1",0.0437071160330438,14.176,766.2,778.397315627773,0.472275393417336,0,778.397315627773
"Caki-2",0.0200979386768402,14.556,0.7618,1207.44427988686,0.658026626239266,0,1207.44427988686
"CAL-27",0,14.904,0.7355,NA,0.27682562027087,100,1747.99249768818
"COLO 792",0.0110165222289333,14.834,84.13,83.0977534807005,3.32857981408311,0,83.0977534807005
"FTC-238",0.0289814033116846,14.498,1.241,NA,4,91.3662988093902,1.26706580912705
"GMS-10",0.0369437499999997,14.658,0.2945,NA,0,92.61125,37.5254271222472
"GOS-3",0.0229009254374227,14.649,143.1,137.065026776956,1.33908637283024,0,137.065026776956
"HMCB",0.00383016963816781,14.128,36.07,52.1435022080638,4,0,52.1435022080638
"HuH-1",0.00494196070437807,14.672,2.676,48.6540342448871,4,0,48.6540342448871
"IGR-39",0.0184030674508785,14.724,57.34,NA,1.86992332734945,59.3345282598241,54.8809725926584
"IST-Mes1",0.00294383749533893,14.709,0.4162,55.9353370022061,4,0,55.9353370022061
"M059K",0.0198149720725132,14.712,1.889,NA,4,94.2869371447245,1.78796755756269
"PaTu 8988t",0,15.035,0.1533,NA,3.68432302292521,100,1e+06
"SCaBER",0.0304099695428012,14.596,29.43,NA,4,63.3310200122113,28.0748008679905
"SK-N-SH",0.0230831680903077,14.466,0.8781,193.609074075412,0.868670148287882,0,193.609074075412
"TM-31",0.00574387861402749,14.858,0.4828,91.5565706659993,4,0,91.5565706659993
"YH-13",0,15.366,17.39,NA,0.198867817460239,100,0.00154802379177183
"A-673",0,16.715,0,NA,1,100,0.016
"DU145",0,14.868,0,NA,0.974215294177051,100,1.11271993809161
"FaDu",0.0244875000000001,14.126,0,NA,0,95.1025,0.00376459314916209
"HCC4006",0,16.289,0,NA,1.18055622523383,100,8.80448828625557
"Hs 683",0,15,2.105e+09,NA,0.832777446373442,100,0.137390318739152
"Hs 729.T",0,14.903,0.368,NA,1.32290516432104,100,6.38373260254828
